town,date,variable,value,townVariable
hasharon,2020-03-12,resMA7,7.714285714285714,hasharon resMA7
petach tikva,2020-03-12,resMA7,9,petach tikva resMA7
ramla,2020-03-12,resMA7,8.857142857142856,ramla resMA7
rehovot,2020-03-12,resMA7,8.857142857142856,rehovot resMA7
haifa-district,2020-03-12,resMA7,6.7142857142857135,haifa-district resMA7
hadera,2020-03-12,resMA7,6.7142857142857135,hadera resMA7
haifa,2020-03-12,resMA7,7,haifa resMA7
jerusalem,2020-03-12,resMA7,9,jerusalem resMA7
north,2020-03-12,resMA7,5.428571428571429,north resMA7
akko,2020-03-12,resMA7,4.857142857142857,akko resMA7
kinneret,2020-03-12,resMA7,5.999999999999999,kinneret resMA7
yizrael,2020-03-12,resMA7,5.714285714285714,yizrael resMA7
south,2020-03-12,resMA7,7.428571428571428,south resMA7
ashkelon,2020-03-12,resMA7,7.285714285714286,ashkelon resMA7
be'er-sheva,2020-03-12,resMA7,7.285714285714285,be'er-sheva resMA7
tlv,2020-03-12,resMA7,8.857142857142856,tlv resMA7
israel,2020-03-13,resMA7,9.285714285714285,israel resMA7
center,2020-03-13,resMA7,10.571428571428571,center resMA7
hasharon,2020-03-13,resMA7,9.57142857142857,hasharon resMA7
petach tikva,2020-03-13,resMA7,11,petach tikva resMA7
ramla,2020-03-13,resMA7,10.857142857142858,ramla resMA7
rehovot,2020-03-13,resMA7,10.571428571428573,rehovot resMA7
haifa-district,2020-03-13,resMA7,8.428571428571427,haifa-district resMA7
hadera,2020-03-13,resMA7,8.571428571428571,hadera resMA7
haifa,2020-03-13,resMA7,8.571428571428571,haifa resMA7
jerusalem,2020-03-13,resMA7,10.714285714285712,jerusalem resMA7
north,2020-03-13,resMA7,7,north resMA7
akko,2020-03-13,resMA7,6.285714285714285,akko resMA7
kinneret,2020-03-13,resMA7,7.57142857142857,kinneret resMA7
yizrael,2020-03-13,resMA7,7.285714285714286,yizrael resMA7
south,2020-03-13,resMA7,8.857142857142856,south resMA7
ashkelon,2020-03-13,resMA7,8.714285714285715,ashkelon resMA7
be'er-sheva,2020-03-13,resMA7,8.857142857142856,be'er-sheva resMA7
tlv,2020-03-13,resMA7,11.142857142857142,tlv resMA7
israel,2020-03-14,resMA7,11.285714285714285,israel resMA7
center,2020-03-14,resMA7,12.42857142857143,center resMA7
hasharon,2020-03-14,resMA7,11.57142857142857,hasharon resMA7
petach tikva,2020-03-14,resMA7,13,petach tikva resMA7
ramla,2020-03-14,resMA7,13,ramla resMA7
rehovot,2020-03-14,resMA7,12.428571428571429,rehovot resMA7
haifa-district,2020-03-14,resMA7,10.428571428571427,haifa-district resMA7
hadera,2020-03-14,resMA7,10.714285714285714,hadera resMA7
haifa,2020-03-14,resMA7,10.428571428571427,haifa resMA7
jerusalem,2020-03-14,resMA7,12.857142857142858,jerusalem resMA7
north,2020-03-14,resMA7,8.857142857142858,north resMA7
akko,2020-03-14,resMA7,8.142857142857142,akko resMA7
kinneret,2020-03-14,resMA7,9.285714285714285,kinneret resMA7
yizrael,2020-03-14,resMA7,9.142857142857142,yizrael resMA7
south,2020-03-14,resMA7,10.285714285714285,south resMA7
ashkelon,2020-03-14,resMA7,9.999999999999998,ashkelon resMA7
be'er-sheva,2020-03-14,resMA7,10.285714285714285,be'er-sheva resMA7
tlv,2020-03-14,resMA7,13.714285714285714,tlv resMA7
israel,2020-03-15,resMA7,14.285714285714285,israel resMA7
center,2020-03-15,resMA7,15.571428571428573,center resMA7
hasharon,2020-03-15,resMA7,14.57142857142857,hasharon resMA7
petach tikva,2020-03-15,resMA7,16.142857142857142,petach tikva resMA7
ramla,2020-03-15,resMA7,16.285714285714285,ramla resMA7
rehovot,2020-03-15,resMA7,15.571428571428573,rehovot resMA7
haifa-district,2020-03-15,resMA7,13.428571428571427,haifa-district resMA7
hadera,2020-03-15,resMA7,13.714285714285714,hadera resMA7
haifa,2020-03-15,resMA7,13.285714285714285,haifa resMA7
jerusalem,2020-03-15,resMA7,15.571428571428571,jerusalem resMA7
north,2020-03-15,resMA7,11.57142857142857,north resMA7
akko,2020-03-15,resMA7,10.857142857142858,akko resMA7
kinneret,2020-03-15,resMA7,11.999999999999998,kinneret resMA7
yizrael,2020-03-15,resMA7,11.714285714285714,yizrael resMA7
south,2020-03-15,resMA7,12.857142857142858,south resMA7
ashkelon,2020-03-15,resMA7,12.57142857142857,ashkelon resMA7
be'er-sheva,2020-03-15,resMA7,12.857142857142858,be'er-sheva resMA7
tlv,2020-03-15,resMA7,17.285714285714285,tlv resMA7
israel,2020-03-16,resMA7,17.57142857142857,israel resMA7
center,2020-03-16,resMA7,19.14285714285714,center resMA7
hasharon,2020-03-16,resMA7,18,hasharon resMA7
petach tikva,2020-03-16,resMA7,19.857142857142854,petach tikva resMA7
ramla,2020-03-16,resMA7,20.142857142857142,ramla resMA7
rehovot,2020-03-16,resMA7,18.999999999999996,rehovot resMA7
haifa-district,2020-03-16,resMA7,16.57142857142857,haifa-district resMA7
hadera,2020-03-16,resMA7,17,hadera resMA7
haifa,2020-03-16,resMA7,16.428571428571427,haifa resMA7
jerusalem,2020-03-16,resMA7,18.999999999999996,jerusalem resMA7
north,2020-03-16,resMA7,14.428571428571427,north resMA7
akko,2020-03-16,resMA7,13.714285714285714,akko resMA7
kinneret,2020-03-16,resMA7,14.999999999999998,kinneret resMA7
yizrael,2020-03-16,resMA7,14.571428571428571,yizrael resMA7
south,2020-03-16,resMA7,15.57142857142857,south resMA7
ashkelon,2020-03-16,resMA7,15.428571428571425,ashkelon resMA7
be'er-sheva,2020-03-16,resMA7,15.57142857142857,be'er-sheva resMA7
tlv,2020-03-16,resMA7,20.999999999999996,tlv resMA7
israel,2020-03-17,resMA7,19.14285714285714,israel resMA7
center,2020-03-17,resMA7,20.71428571428571,center resMA7
hasharon,2020-03-17,resMA7,19.71428571428571,hasharon resMA7
petach tikva,2020-03-17,resMA7,21.57142857142857,petach tikva resMA7
ramla,2020-03-17,resMA7,21.857142857142854,ramla resMA7
rehovot,2020-03-17,resMA7,20.428571428571427,rehovot resMA7
haifa-district,2020-03-17,resMA7,18.142857142857142,haifa-district resMA7
hadera,2020-03-17,resMA7,18.714285714285715,hadera resMA7
haifa,2020-03-17,resMA7,18,haifa resMA7
jerusalem,2020-03-17,resMA7,20.714285714285715,jerusalem resMA7
north,2020-03-17,resMA7,15.999999999999998,north resMA7
akko,2020-03-17,resMA7,15.285714285714285,akko resMA7
kinneret,2020-03-17,resMA7,16.57142857142857,kinneret resMA7
yizrael,2020-03-17,resMA7,16.142857142857142,yizrael resMA7
south,2020-03-17,resMA7,16.57142857142857,south resMA7
ashkelon,2020-03-17,resMA7,16.57142857142857,ashkelon resMA7
be'er-sheva,2020-03-17,resMA7,16.57142857142857,be'er-sheva resMA7
tlv,2020-03-17,resMA7,22.857142857142858,tlv resMA7
israel,2020-03-18,resMA7,20.57142857142857,israel resMA7
center,2020-03-18,resMA7,21.999999999999996,center resMA7
hasharon,2020-03-18,resMA7,21.14285714285714,hasharon resMA7
petach tikva,2020-03-18,resMA7,23,petach tikva resMA7
ramla,2020-03-18,resMA7,23.142857142857146,ramla resMA7
rehovot,2020-03-18,resMA7,21.71428571428571,rehovot resMA7
haifa-district,2020-03-18,resMA7,19.428571428571427,haifa-district resMA7
hadera,2020-03-18,resMA7,20,hadera resMA7
haifa,2020-03-18,resMA7,19.14285714285714,haifa resMA7
jerusalem,2020-03-18,resMA7,22.14285714285714,jerusalem resMA7
north,2020-03-18,resMA7,17.285714285714285,north resMA7
akko,2020-03-18,resMA7,16.571428571428573,akko resMA7
yizrael,2020-03-18,resMA7,17.428571428571427,yizrael resMA7
south,2020-03-18,resMA7,17.857142857142854,south resMA7
ashkelon,2020-03-18,resMA7,17.714285714285715,ashkelon resMA7
be'er-sheva,2020-03-18,resMA7,17.857142857142854,be'er-sheva resMA7
tlv,2020-03-18,resMA7,24.57142857142857,tlv resMA7
israel,2020-03-19,resMA7,22.28571428571428,israel resMA7
center,2020-03-19,resMA7,23.71428571428571,center resMA7
hasharon,2020-03-19,resMA7,22.857142857142854,hasharon resMA7
petach tikva,2020-03-19,resMA7,24.857142857142854,petach tikva resMA7
ramla,2020-03-19,resMA7,24.999999999999996,ramla resMA7
rehovot,2020-03-19,resMA7,23.428571428571423,rehovot resMA7
haifa-district,2020-03-19,resMA7,20.999999999999996,haifa-district resMA7
hadera,2020-03-19,resMA7,21.57142857142857,hadera resMA7
haifa,2020-03-19,resMA7,20.71428571428571,haifa resMA7
jerusalem,2020-03-19,resMA7,23.999999999999996,jerusalem resMA7
north,2020-03-19,resMA7,18.57142857142857,north resMA7
akko,2020-03-19,resMA7,18,akko resMA7
yizrael,2020-03-19,resMA7,18.714285714285715,yizrael resMA7
south,2020-03-19,resMA7,19.428571428571427,south resMA7
ashkelon,2020-03-19,resMA7,19.28571428571428,ashkelon resMA7
be'er-sheva,2020-03-19,resMA7,19.28571428571428,be'er-sheva resMA7
tlv,2020-03-19,resMA7,26.57142857142857,tlv resMA7
israel,2020-03-20,resMA7,23.857142857142858,israel resMA7
center,2020-03-20,resMA7,25.28571428571428,center resMA7
hasharon,2020-03-20,resMA7,24.285714285714285,hasharon resMA7
petach tikva,2020-03-20,resMA7,26.428571428571423,petach tikva resMA7
ramla,2020-03-20,resMA7,26.57142857142857,ramla resMA7
rehovot,2020-03-20,resMA7,24.999999999999996,rehovot resMA7
haifa-district,2020-03-20,resMA7,22.428571428571427,haifa-district resMA7
hadera,2020-03-20,resMA7,22.857142857142854,hadera resMA7
haifa,2020-03-20,resMA7,22.28571428571428,haifa resMA7
jerusalem,2020-03-20,resMA7,25.71428571428571,jerusalem resMA7
north,2020-03-20,resMA7,19.857142857142854,north resMA7
akko,2020-03-20,resMA7,19.285714285714285,akko resMA7
yizrael,2020-03-20,resMA7,20,yizrael resMA7
south,2020-03-20,resMA7,20.714285714285715,south resMA7
ashkelon,2020-03-20,resMA7,20.57142857142857,ashkelon resMA7
be'er-sheva,2020-03-20,resMA7,20.57142857142857,be'er-sheva resMA7
tlv,2020-03-20,resMA7,28.285714285714285,tlv resMA7
israel,2020-03-21,resMA7,24.714285714285715,israel resMA7
center,2020-03-21,resMA7,26.285714285714285,center resMA7
hasharon,2020-03-21,resMA7,25.285714285714285,hasharon resMA7
petach tikva,2020-03-21,resMA7,27.571428571428566,petach tikva resMA7
ramla,2020-03-21,resMA7,27.57142857142857,ramla resMA7
rehovot,2020-03-21,resMA7,25.999999999999996,rehovot resMA7
haifa-district,2020-03-21,resMA7,23.428571428571423,haifa-district resMA7
hadera,2020-03-21,resMA7,23.57142857142857,hadera resMA7
haifa,2020-03-21,resMA7,23.285714285714285,haifa resMA7
jerusalem,2020-03-21,resMA7,26.71428571428571,jerusalem resMA7
north,2020-03-21,resMA7,20.57142857142857,north resMA7
akko,2020-03-21,resMA7,20,akko resMA7
yizrael,2020-03-21,resMA7,20.71428571428571,yizrael resMA7
south,2020-03-21,resMA7,21.57142857142857,south resMA7
ashkelon,2020-03-21,resMA7,21.428571428571423,ashkelon resMA7
be'er-sheva,2020-03-21,resMA7,21.428571428571423,be'er-sheva resMA7
tlv,2020-03-21,resMA7,29.285714285714285,tlv resMA7
israel,2020-03-22,resMA7,25.142857142857142,israel resMA7
center,2020-03-22,resMA7,26.71428571428571,center resMA7
hasharon,2020-03-22,resMA7,25.71428571428571,hasharon resMA7
petach tikva,2020-03-22,resMA7,27.999999999999993,petach tikva resMA7
ramla,2020-03-22,resMA7,27.857142857142854,ramla resMA7
rehovot,2020-03-22,resMA7,26.28571428571428,rehovot resMA7
haifa-district,2020-03-22,resMA7,23.714285714285715,haifa-district resMA7
hadera,2020-03-22,resMA7,23.857142857142858,hadera resMA7
haifa,2020-03-22,resMA7,23.571428571428573,haifa resMA7
jerusalem,2020-03-22,resMA7,27.14285714285714,jerusalem resMA7
north,2020-03-22,resMA7,20.71428571428571,north resMA7
akko,2020-03-22,resMA7,20.142857142857142,akko resMA7
yizrael,2020-03-22,resMA7,20.999999999999996,yizrael resMA7
south,2020-03-22,resMA7,22,south resMA7
ashkelon,2020-03-22,resMA7,21.714285714285715,ashkelon resMA7
be'er-sheva,2020-03-22,resMA7,21.714285714285715,be'er-sheva resMA7
tlv,2020-03-22,resMA7,29.71428571428571,tlv resMA7
israel,2020-03-23,resMA7,25.714285714285715,israel resMA7
center,2020-03-23,resMA7,27.428571428571423,center resMA7
hasharon,2020-03-23,resMA7,26.285714285714285,hasharon resMA7
petach tikva,2020-03-23,resMA7,28.71428571428571,petach tikva resMA7
ramla,2020-03-23,resMA7,28.428571428571427,ramla resMA7
rehovot,2020-03-23,resMA7,26.999999999999996,rehovot resMA7
haifa-district,2020-03-23,resMA7,24.428571428571427,haifa-district resMA7
hadera,2020-03-23,resMA7,24.428571428571427,hadera resMA7
haifa,2020-03-23,resMA7,24.142857142857142,haifa resMA7
jerusalem,2020-03-23,resMA7,27.999999999999996,jerusalem resMA7
north,2020-03-23,resMA7,21.285714285714285,north resMA7
akko,2020-03-23,resMA7,20.57142857142857,akko resMA7
yizrael,2020-03-23,resMA7,21.57142857142857,yizrael resMA7
south,2020-03-23,resMA7,22.714285714285715,south resMA7
ashkelon,2020-03-23,resMA7,22.285714285714285,ashkelon resMA7
be'er-sheva,2020-03-23,resMA7,22.285714285714285,be'er-sheva resMA7
tlv,2020-03-23,resMA7,30.571428571428573,tlv resMA7
israel,2020-03-24,resMA7,25.857142857142858,israel resMA7
center,2020-03-24,resMA7,27.571428571428566,center resMA7
hasharon,2020-03-24,resMA7,26.285714285714285,hasharon resMA7
petach tikva,2020-03-24,resMA7,28.85714285714285,petach tikva resMA7
ramla,2020-03-24,resMA7,28.571428571428566,ramla resMA7
rehovot,2020-03-24,resMA7,27.14285714285714,rehovot resMA7
haifa-district,2020-03-24,resMA7,24.571428571428573,haifa-district resMA7
hadera,2020-03-24,resMA7,24.428571428571427,hadera resMA7
haifa,2020-03-24,resMA7,24.285714285714285,haifa resMA7
jerusalem,2020-03-24,resMA7,28.142857142857135,jerusalem resMA7
north,2020-03-24,resMA7,21.285714285714285,north resMA7
akko,2020-03-24,resMA7,20.428571428571427,akko resMA7
yizrael,2020-03-24,resMA7,21.428571428571427,yizrael resMA7
south,2020-03-24,resMA7,22.857142857142854,south resMA7
ashkelon,2020-03-24,resMA7,22.428571428571427,ashkelon resMA7
be'er-sheva,2020-03-24,resMA7,22.428571428571427,be'er-sheva resMA7
tlv,2020-03-24,resMA7,30.857142857142858,tlv resMA7
israel,2020-03-25,resMA7,26,israel resMA7
center,2020-03-25,resMA7,27.71428571428571,center resMA7
hasharon,2020-03-25,resMA7,26.428571428571427,hasharon resMA7
petach tikva,2020-03-25,resMA7,28.999999999999996,petach tikva resMA7
ramla,2020-03-25,resMA7,28.857142857142854,ramla resMA7
rehovot,2020-03-25,resMA7,27.428571428571427,rehovot resMA7
haifa-district,2020-03-25,resMA7,24.857142857142854,haifa-district resMA7
hadera,2020-03-25,resMA7,24.571428571428573,hadera resMA7
haifa,2020-03-25,resMA7,24.714285714285715,haifa resMA7
jerusalem,2020-03-25,resMA7,28.142857142857135,jerusalem resMA7
north,2020-03-25,resMA7,21.57142857142857,north resMA7
akko,2020-03-25,resMA7,20.71428571428571,akko resMA7
yizrael,2020-03-25,resMA7,21.57142857142857,yizrael resMA7
south,2020-03-25,resMA7,22.857142857142854,south resMA7
ashkelon,2020-03-25,resMA7,22.57142857142857,ashkelon resMA7
be'er-sheva,2020-03-25,resMA7,22.428571428571427,be'er-sheva resMA7
tlv,2020-03-25,resMA7,31.142857142857146,tlv resMA7
israel,2020-03-26,resMA7,26.428571428571427,israel resMA7
center,2020-03-26,resMA7,28.14285714285714,center resMA7
hasharon,2020-03-26,resMA7,26.71428571428571,hasharon resMA7
petach tikva,2020-03-26,resMA7,29.28571428571428,petach tikva resMA7
ramla,2020-03-26,resMA7,29.142857142857135,ramla resMA7
rehovot,2020-03-26,resMA7,27.857142857142854,rehovot resMA7
haifa-district,2020-03-26,resMA7,25.285714285714285,haifa-district resMA7
hadera,2020-03-26,resMA7,24.857142857142858,hadera resMA7
haifa,2020-03-26,resMA7,25.142857142857142,haifa resMA7
jerusalem,2020-03-26,resMA7,28.571428571428566,jerusalem resMA7
north,2020-03-26,resMA7,21.999999999999996,north resMA7
akko,2020-03-26,resMA7,21,akko resMA7
yizrael,2020-03-26,resMA7,21.857142857142854,yizrael resMA7
south,2020-03-26,resMA7,23.14285714285714,south resMA7
ashkelon,2020-03-26,resMA7,22.857142857142854,ashkelon resMA7
be'er-sheva,2020-03-26,resMA7,22.71428571428571,be'er-sheva resMA7
tlv,2020-03-26,resMA7,31.714285714285715,tlv resMA7
israel,2020-03-27,resMA7,26.857142857142858,israel resMA7
center,2020-03-27,resMA7,28.71428571428571,center resMA7
hasharon,2020-03-27,resMA7,27.285714285714285,hasharon resMA7
petach tikva,2020-03-27,resMA7,29.857142857142854,petach tikva resMA7
ramla,2020-03-27,resMA7,29.714285714285715,ramla resMA7
rehovot,2020-03-27,resMA7,28.57142857142857,rehovot resMA7
haifa-district,2020-03-27,resMA7,25.857142857142854,haifa-district resMA7
hadera,2020-03-27,resMA7,25.428571428571427,hadera resMA7
haifa,2020-03-27,resMA7,25.71428571428571,haifa resMA7
jerusalem,2020-03-27,resMA7,29.14285714285714,jerusalem resMA7
north,2020-03-27,resMA7,22.428571428571427,north resMA7
akko,2020-03-27,resMA7,21.428571428571427,akko resMA7
yizrael,2020-03-27,resMA7,22.285714285714285,yizrael resMA7
south,2020-03-27,resMA7,23.57142857142857,south resMA7
ashkelon,2020-03-27,resMA7,23.28571428571428,ashkelon resMA7
be'er-sheva,2020-03-27,resMA7,23.142857142857142,be'er-sheva resMA7
tlv,2020-03-27,resMA7,32.28571428571428,tlv resMA7
israel,2020-03-28,resMA7,27.285714285714285,israel resMA7
center,2020-03-28,resMA7,29.14285714285714,center resMA7
hasharon,2020-03-28,resMA7,27.57142857142857,hasharon resMA7
petach tikva,2020-03-28,resMA7,30.285714285714285,petach tikva resMA7
ramla,2020-03-28,resMA7,30.14285714285714,ramla resMA7
rehovot,2020-03-28,resMA7,29,rehovot resMA7
haifa-district,2020-03-28,resMA7,26.142857142857142,haifa-district resMA7
hadera,2020-03-28,resMA7,25.857142857142858,hadera resMA7
haifa,2020-03-28,resMA7,25.999999999999996,haifa resMA7
jerusalem,2020-03-28,resMA7,29.71428571428571,jerusalem resMA7
north,2020-03-28,resMA7,22.714285714285715,north resMA7
akko,2020-03-28,resMA7,21.71428571428571,akko resMA7
yizrael,2020-03-28,resMA7,22.57142857142857,yizrael resMA7
south,2020-03-28,resMA7,24,south resMA7
ashkelon,2020-03-28,resMA7,23.714285714285708,ashkelon resMA7
be'er-sheva,2020-03-28,resMA7,23.428571428571423,be'er-sheva resMA7
tlv,2020-03-28,resMA7,32.857142857142854,tlv resMA7
israel,2020-03-29,resMA7,27.57142857142857,israel resMA7
center,2020-03-29,resMA7,29.428571428571423,center resMA7
hasharon,2020-03-29,resMA7,27.857142857142854,hasharon resMA7
petach tikva,2020-03-29,resMA7,30.71428571428571,petach tikva resMA7
ramla,2020-03-29,resMA7,30.57142857142857,ramla resMA7
rehovot,2020-03-29,resMA7,29.428571428571423,rehovot resMA7
haifa-district,2020-03-29,resMA7,26.57142857142857,haifa-district resMA7
hadera,2020-03-29,resMA7,26.285714285714285,hadera resMA7
haifa,2020-03-29,resMA7,26.28571428571428,haifa resMA7
jerusalem,2020-03-29,resMA7,30.285714285714285,jerusalem resMA7
north,2020-03-29,resMA7,23.14285714285714,north resMA7
akko,2020-03-29,resMA7,22.142857142857142,akko resMA7
yizrael,2020-03-29,resMA7,22.999999999999996,yizrael resMA7
south,2020-03-29,resMA7,24.14285714285714,south resMA7
ashkelon,2020-03-29,resMA7,24.14285714285714,ashkelon resMA7
be'er-sheva,2020-03-29,resMA7,23.714285714285708,be'er-sheva resMA7
tlv,2020-03-29,resMA7,33.285714285714285,tlv resMA7
israel,2020-03-30,resMA7,27.428571428571423,israel resMA7
center,2020-03-30,resMA7,29.142857142857142,center resMA7
hasharon,2020-03-30,resMA7,27.714285714285708,hasharon resMA7
petach tikva,2020-03-30,resMA7,30.571428571428573,petach tikva resMA7
ramla,2020-03-30,resMA7,30.42857142857143,ramla resMA7
rehovot,2020-03-30,resMA7,29.285714285714285,rehovot resMA7
haifa-district,2020-03-30,resMA7,26.285714285714285,haifa-district resMA7
hadera,2020-03-30,resMA7,26,hadera resMA7
haifa,2020-03-30,resMA7,26.14285714285714,haifa resMA7
jerusalem,2020-03-30,resMA7,30.142857142857142,jerusalem resMA7
north,2020-03-30,resMA7,22.857142857142854,north resMA7
akko,2020-03-30,resMA7,21.999999999999996,akko resMA7
yizrael,2020-03-30,resMA7,22.857142857142854,yizrael resMA7
south,2020-03-30,resMA7,23.857142857142854,south resMA7
ashkelon,2020-03-30,resMA7,24,ashkelon resMA7
be'er-sheva,2020-03-30,resMA7,23.57142857142857,be'er-sheva resMA7
tlv,2020-03-30,resMA7,33.14285714285714,tlv resMA7
israel,2020-03-31,resMA7,27.285714285714278,israel resMA7
center,2020-03-31,resMA7,28.999999999999996,center resMA7
hasharon,2020-03-31,resMA7,27.571428571428566,hasharon resMA7
petach tikva,2020-03-31,resMA7,30.42857142857143,petach tikva resMA7
ramla,2020-03-31,resMA7,30.285714285714285,ramla resMA7
rehovot,2020-03-31,resMA7,29.14285714285714,rehovot resMA7
haifa-district,2020-03-31,resMA7,26.14285714285714,haifa-district resMA7
hadera,2020-03-31,resMA7,25.857142857142854,hadera resMA7
haifa,2020-03-31,resMA7,25.999999999999996,haifa resMA7
jerusalem,2020-03-31,resMA7,30.142857142857142,jerusalem resMA7
north,2020-03-31,resMA7,22.71428571428571,north resMA7
akko,2020-03-31,resMA7,21.857142857142854,akko resMA7
yizrael,2020-03-31,resMA7,22.71428571428571,yizrael resMA7
south,2020-03-31,resMA7,23.714285714285715,south resMA7
ashkelon,2020-03-31,resMA7,23.857142857142858,ashkelon resMA7
be'er-sheva,2020-03-31,resMA7,23.57142857142857,be'er-sheva resMA7
tlv,2020-03-31,resMA7,33,tlv resMA7
israel,2020-04-01,resMA7,27.14285714285714,israel resMA7
center,2020-04-01,resMA7,29,center resMA7
hasharon,2020-04-01,resMA7,27.428571428571423,hasharon resMA7
