town,date,variable,value,townVariable
אזור מרכז,2020-03-10,resMA7,5.42857142857143,אזור מרכז resMA7
נתניה,2020-03-10,resMA7,4.714285714285714,נתניה resMA7
פתח תקווה,2020-03-10,resMA7,5.714285714285714,פתח תקווה resMA7
רמלה,2020-03-10,resMA7,5.714285714285714,רמלה resMA7
רחובות,2020-03-10,resMA7,5.857142857142857,רחובות resMA7
אזור חיפה,2020-03-10,resMA7,4.142857142857142,אזור חיפה resMA7
חדרה,2020-03-10,resMA7,4,חדרה resMA7
חיפה,2020-03-10,resMA7,4.285714285714286,חיפה resMA7
ירושלים,2020-03-10,resMA7,5.857142857142858,ירושלים resMA7
אזור צפון,2020-03-10,resMA7,3.285714285714285,אזור צפון resMA7
עכו,2020-03-10,resMA7,2.7142857142857135,עכו resMA7
טבריה,2020-03-10,resMA7,3.714285714285714,טבריה resMA7
צפת,2020-03-10,resMA7,3.8571428571428568,צפת resMA7
עפולה,2020-03-10,resMA7,3.2857142857142856,עפולה resMA7
אזור דרום,2020-03-10,resMA7,4.857142857142857,אזור דרום resMA7
אשקלון,2020-03-10,resMA7,4.857142857142857,אשקלון resMA7
באר שבע,2020-03-10,resMA7,4.714285714285714,באר שבע resMA7
תל אביב-יפו,2020-03-10,resMA7,5.571428571428572,תל אביב-יפו resMA7
ישראל,2020-03-11,resMA7,5.571428571428571,ישראל resMA7
אזור מרכז,2020-03-11,resMA7,6.2857142857142865,אזור מרכז resMA7
נתניה,2020-03-11,resMA7,5.571428571428571,נתניה resMA7
פתח תקווה,2020-03-11,resMA7,6.571428571428571,פתח תקווה resMA7
רמלה,2020-03-11,resMA7,6.571428571428571,רמלה resMA7
רחובות,2020-03-11,resMA7,6.7142857142857135,רחובות resMA7
אזור חיפה,2020-03-11,resMA7,4.857142857142857,אזור חיפה resMA7
חדרה,2020-03-11,resMA7,4.714285714285714,חדרה resMA7
חיפה,2020-03-11,resMA7,5.142857142857143,חיפה resMA7
ירושלים,2020-03-11,resMA7,6.714285714285714,ירושלים resMA7
אזור צפון,2020-03-11,resMA7,3.857142857142856,אזור צפון resMA7
עכו,2020-03-11,resMA7,3.428571428571428,עכו resMA7
טבריה,2020-03-11,resMA7,4.285714285714286,טבריה resMA7
עפולה,2020-03-11,resMA7,3.9999999999999996,עפולה resMA7
אזור דרום,2020-03-11,resMA7,5.571428571428571,אזור דרום resMA7
אשקלון,2020-03-11,resMA7,5.571428571428571,אשקלון resMA7
באר שבע,2020-03-11,resMA7,5.428571428571428,באר שבע resMA7
תל אביב-יפו,2020-03-11,resMA7,6.571428571428571,תל אביב-יפו resMA7
ישראל,2020-03-12,resMA7,7.57142857142857,ישראל resMA7
אזור מרכז,2020-03-12,resMA7,8.57142857142857,אזור מרכז resMA7
נתניה,2020-03-12,resMA7,7.714285714285714,נתניה resMA7
פתח תקווה,2020-03-12,resMA7,9,פתח תקווה resMA7
רמלה,2020-03-12,resMA7,8.857142857142856,רמלה resMA7
רחובות,2020-03-12,resMA7,8.857142857142856,רחובות resMA7
אזור חיפה,2020-03-12,resMA7,6.7142857142857135,אזור חיפה resMA7
חדרה,2020-03-12,resMA7,6.7142857142857135,חדרה resMA7
חיפה,2020-03-12,resMA7,7,חיפה resMA7
ירושלים,2020-03-12,resMA7,9,ירושלים resMA7
אזור צפון,2020-03-12,resMA7,5.428571428571429,אזור צפון resMA7
עכו,2020-03-12,resMA7,4.857142857142857,עכו resMA7
טבריה,2020-03-12,resMA7,5.999999999999999,טבריה resMA7
עפולה,2020-03-12,resMA7,5.714285714285714,עפולה resMA7
אזור דרום,2020-03-12,resMA7,7.428571428571428,אזור דרום resMA7
אשקלון,2020-03-12,resMA7,7.285714285714286,אשקלון resMA7
באר שבע,2020-03-12,resMA7,7.285714285714285,באר שבע resMA7
תל אביב-יפו,2020-03-12,resMA7,8.857142857142856,תל אביב-יפו resMA7
ישראל,2020-03-13,resMA7,9.285714285714285,ישראל resMA7
אזור מרכז,2020-03-13,resMA7,10.571428571428571,אזור מרכז resMA7
נתניה,2020-03-13,resMA7,9.57142857142857,נתניה resMA7
פתח תקווה,2020-03-13,resMA7,11,פתח תקווה resMA7
רמלה,2020-03-13,resMA7,10.857142857142858,רמלה resMA7
רחובות,2020-03-13,resMA7,10.571428571428573,רחובות resMA7
אזור חיפה,2020-03-13,resMA7,8.428571428571427,אזור חיפה resMA7
חדרה,2020-03-13,resMA7,8.571428571428571,חדרה resMA7
חיפה,2020-03-13,resMA7,8.571428571428571,חיפה resMA7
ירושלים,2020-03-13,resMA7,10.714285714285712,ירושלים resMA7
אזור צפון,2020-03-13,resMA7,7,אזור צפון resMA7
עכו,2020-03-13,resMA7,6.285714285714285,עכו resMA7
טבריה,2020-03-13,resMA7,7.57142857142857,טבריה resMA7
עפולה,2020-03-13,resMA7,7.285714285714286,עפולה resMA7
אזור דרום,2020-03-13,resMA7,8.857142857142856,אזור דרום resMA7
אשקלון,2020-03-13,resMA7,8.714285714285715,אשקלון resMA7
באר שבע,2020-03-13,resMA7,8.857142857142856,באר שבע resMA7
תל אביב-יפו,2020-03-13,resMA7,11.142857142857142,תל אביב-יפו resMA7
ישראל,2020-03-14,resMA7,11.285714285714285,ישראל resMA7
אזור מרכז,2020-03-14,resMA7,12.42857142857143,אזור מרכז resMA7
נתניה,2020-03-14,resMA7,11.57142857142857,נתניה resMA7
פתח תקווה,2020-03-14,resMA7,13,פתח תקווה resMA7
רמלה,2020-03-14,resMA7,13,רמלה resMA7
רחובות,2020-03-14,resMA7,12.428571428571429,רחובות resMA7
אזור חיפה,2020-03-14,resMA7,10.428571428571427,אזור חיפה resMA7
חדרה,2020-03-14,resMA7,10.714285714285714,חדרה resMA7
חיפה,2020-03-14,resMA7,10.428571428571427,חיפה resMA7
ירושלים,2020-03-14,resMA7,12.857142857142858,ירושלים resMA7
אזור צפון,2020-03-14,resMA7,8.857142857142858,אזור צפון resMA7
עכו,2020-03-14,resMA7,8.142857142857142,עכו resMA7
טבריה,2020-03-14,resMA7,9.285714285714285,טבריה resMA7
עפולה,2020-03-14,resMA7,9.142857142857142,עפולה resMA7
אזור דרום,2020-03-14,resMA7,10.285714285714285,אזור דרום resMA7
אשקלון,2020-03-14,resMA7,9.999999999999998,אשקלון resMA7
באר שבע,2020-03-14,resMA7,10.285714285714285,באר שבע resMA7
תל אביב-יפו,2020-03-14,resMA7,13.714285714285714,תל אביב-יפו resMA7
ישראל,2020-03-15,resMA7,14.285714285714285,ישראל resMA7
אזור מרכז,2020-03-15,resMA7,15.571428571428573,אזור מרכז resMA7
נתניה,2020-03-15,resMA7,14.57142857142857,נתניה resMA7
פתח תקווה,2020-03-15,resMA7,16.142857142857142,פתח תקווה resMA7
רמלה,2020-03-15,resMA7,16.285714285714285,רמלה resMA7
רחובות,2020-03-15,resMA7,15.571428571428573,רחובות resMA7
אזור חיפה,2020-03-15,resMA7,13.428571428571427,אזור חיפה resMA7
חדרה,2020-03-15,resMA7,13.714285714285714,חדרה resMA7
חיפה,2020-03-15,resMA7,13.285714285714285,חיפה resMA7
ירושלים,2020-03-15,resMA7,15.571428571428571,ירושלים resMA7
אזור צפון,2020-03-15,resMA7,11.57142857142857,אזור צפון resMA7
עכו,2020-03-15,resMA7,10.857142857142858,עכו resMA7
טבריה,2020-03-15,resMA7,11.999999999999998,טבריה resMA7
עפולה,2020-03-15,resMA7,11.714285714285714,עפולה resMA7
אזור דרום,2020-03-15,resMA7,12.857142857142858,אזור דרום resMA7
אשקלון,2020-03-15,resMA7,12.57142857142857,אשקלון resMA7
באר שבע,2020-03-15,resMA7,12.857142857142858,באר שבע resMA7
תל אביב-יפו,2020-03-15,resMA7,17.285714285714285,תל אביב-יפו resMA7
ישראל,2020-03-16,resMA7,17.57142857142857,ישראל resMA7
אזור מרכז,2020-03-16,resMA7,19.14285714285714,אזור מרכז resMA7
נתניה,2020-03-16,resMA7,18,נתניה resMA7
פתח תקווה,2020-03-16,resMA7,19.857142857142854,פתח תקווה resMA7
רמלה,2020-03-16,resMA7,20.142857142857142,רמלה resMA7
רחובות,2020-03-16,resMA7,18.999999999999996,רחובות resMA7
אזור חיפה,2020-03-16,resMA7,16.57142857142857,אזור חיפה resMA7
חדרה,2020-03-16,resMA7,17,חדרה resMA7
חיפה,2020-03-16,resMA7,16.428571428571427,חיפה resMA7
ירושלים,2020-03-16,resMA7,18.999999999999996,ירושלים resMA7
אזור צפון,2020-03-16,resMA7,14.428571428571427,אזור צפון resMA7
עכו,2020-03-16,resMA7,13.714285714285714,עכו resMA7
טבריה,2020-03-16,resMA7,14.999999999999998,טבריה resMA7
עפולה,2020-03-16,resMA7,14.571428571428571,עפולה resMA7
אזור דרום,2020-03-16,resMA7,15.57142857142857,אזור דרום resMA7
אשקלון,2020-03-16,resMA7,15.428571428571425,אשקלון resMA7
באר שבע,2020-03-16,resMA7,15.57142857142857,באר שבע resMA7
תל אביב-יפו,2020-03-16,resMA7,20.999999999999996,תל אביב-יפו resMA7
ישראל,2020-03-17,resMA7,19.14285714285714,ישראל resMA7
אזור מרכז,2020-03-17,resMA7,20.71428571428571,אזור מרכז resMA7
נתניה,2020-03-17,resMA7,19.71428571428571,נתניה resMA7
פתח תקווה,2020-03-17,resMA7,21.57142857142857,פתח תקווה resMA7
רמלה,2020-03-17,resMA7,21.857142857142854,רמלה resMA7
רחובות,2020-03-17,resMA7,20.428571428571427,רחובות resMA7
אזור חיפה,2020-03-17,resMA7,18.142857142857142,אזור חיפה resMA7
חדרה,2020-03-17,resMA7,18.714285714285715,חדרה resMA7
חיפה,2020-03-17,resMA7,18,חיפה resMA7
ירושלים,2020-03-17,resMA7,20.714285714285715,ירושלים resMA7
אזור צפון,2020-03-17,resMA7,15.999999999999998,אזור צפון resMA7
עכו,2020-03-17,resMA7,15.285714285714285,עכו resMA7
טבריה,2020-03-17,resMA7,16.57142857142857,טבריה resMA7
עפולה,2020-03-17,resMA7,16.142857142857142,עפולה resMA7
אזור דרום,2020-03-17,resMA7,16.57142857142857,אזור דרום resMA7
אשקלון,2020-03-17,resMA7,16.57142857142857,אשקלון resMA7
באר שבע,2020-03-17,resMA7,16.57142857142857,באר שבע resMA7
תל אביב-יפו,2020-03-17,resMA7,22.857142857142858,תל אביב-יפו resMA7
ישראל,2020-03-18,resMA7,20.57142857142857,ישראל resMA7
אזור מרכז,2020-03-18,resMA7,21.999999999999996,אזור מרכז resMA7
נתניה,2020-03-18,resMA7,21.14285714285714,נתניה resMA7
פתח תקווה,2020-03-18,resMA7,23,פתח תקווה resMA7
רמלה,2020-03-18,resMA7,23.142857142857146,רמלה resMA7
רחובות,2020-03-18,resMA7,21.71428571428571,רחובות resMA7
אזור חיפה,2020-03-18,resMA7,19.428571428571427,אזור חיפה resMA7
חדרה,2020-03-18,resMA7,20,חדרה resMA7
חיפה,2020-03-18,resMA7,19.14285714285714,חיפה resMA7
ירושלים,2020-03-18,resMA7,22.14285714285714,ירושלים resMA7
אזור צפון,2020-03-18,resMA7,17.285714285714285,אזור צפון resMA7
עכו,2020-03-18,resMA7,16.571428571428573,עכו resMA7
עפולה,2020-03-18,resMA7,17.428571428571427,עפולה resMA7
אזור דרום,2020-03-18,resMA7,17.857142857142854,אזור דרום resMA7
אשקלון,2020-03-18,resMA7,17.714285714285715,אשקלון resMA7
באר שבע,2020-03-18,resMA7,17.857142857142854,באר שבע resMA7
תל אביב-יפו,2020-03-18,resMA7,24.57142857142857,תל אביב-יפו resMA7
ישראל,2020-03-19,resMA7,22.28571428571428,ישראל resMA7
אזור מרכז,2020-03-19,resMA7,23.71428571428571,אזור מרכז resMA7
נתניה,2020-03-19,resMA7,22.857142857142854,נתניה resMA7
פתח תקווה,2020-03-19,resMA7,24.857142857142854,פתח תקווה resMA7
רמלה,2020-03-19,resMA7,24.999999999999996,רמלה resMA7
רחובות,2020-03-19,resMA7,23.428571428571423,רחובות resMA7
אזור חיפה,2020-03-19,resMA7,20.999999999999996,אזור חיפה resMA7
חדרה,2020-03-19,resMA7,21.57142857142857,חדרה resMA7
חיפה,2020-03-19,resMA7,20.71428571428571,חיפה resMA7
ירושלים,2020-03-19,resMA7,23.999999999999996,ירושלים resMA7
אזור צפון,2020-03-19,resMA7,18.57142857142857,אזור צפון resMA7
עכו,2020-03-19,resMA7,18,עכו resMA7
עפולה,2020-03-19,resMA7,18.714285714285715,עפולה resMA7
אזור דרום,2020-03-19,resMA7,19.428571428571427,אזור דרום resMA7
אשקלון,2020-03-19,resMA7,19.28571428571428,אשקלון resMA7
באר שבע,2020-03-19,resMA7,19.28571428571428,באר שבע resMA7
תל אביב-יפו,2020-03-19,resMA7,26.57142857142857,תל אביב-יפו resMA7
ישראל,2020-03-20,resMA7,23.857142857142858,ישראל resMA7
אזור מרכז,2020-03-20,resMA7,25.28571428571428,אזור מרכז resMA7
נתניה,2020-03-20,resMA7,24.285714285714285,נתניה resMA7
פתח תקווה,2020-03-20,resMA7,26.428571428571423,פתח תקווה resMA7
רמלה,2020-03-20,resMA7,26.57142857142857,רמלה resMA7
רחובות,2020-03-20,resMA7,24.999999999999996,רחובות resMA7
אזור חיפה,2020-03-20,resMA7,22.428571428571427,אזור חיפה resMA7
חדרה,2020-03-20,resMA7,22.857142857142854,חדרה resMA7
חיפה,2020-03-20,resMA7,22.28571428571428,חיפה resMA7
ירושלים,2020-03-20,resMA7,25.71428571428571,ירושלים resMA7
אזור צפון,2020-03-20,resMA7,19.857142857142854,אזור צפון resMA7
עכו,2020-03-20,resMA7,19.285714285714285,עכו resMA7
עפולה,2020-03-20,resMA7,20,עפולה resMA7
אזור דרום,2020-03-20,resMA7,20.714285714285715,אזור דרום resMA7
אשקלון,2020-03-20,resMA7,20.57142857142857,אשקלון resMA7
באר שבע,2020-03-20,resMA7,20.57142857142857,באר שבע resMA7
תל אביב-יפו,2020-03-20,resMA7,28.285714285714285,תל אביב-יפו resMA7
ישראל,2020-03-21,resMA7,24.714285714285715,ישראל resMA7
אזור מרכז,2020-03-21,resMA7,26.285714285714285,אזור מרכז resMA7
נתניה,2020-03-21,resMA7,25.285714285714285,נתניה resMA7
פתח תקווה,2020-03-21,resMA7,27.571428571428566,פתח תקווה resMA7
רמלה,2020-03-21,resMA7,27.57142857142857,רמלה resMA7
רחובות,2020-03-21,resMA7,25.999999999999996,רחובות resMA7
אזור חיפה,2020-03-21,resMA7,23.428571428571423,אזור חיפה resMA7
חדרה,2020-03-21,resMA7,23.57142857142857,חדרה resMA7
חיפה,2020-03-21,resMA7,23.285714285714285,חיפה resMA7
ירושלים,2020-03-21,resMA7,26.71428571428571,ירושלים resMA7
אזור צפון,2020-03-21,resMA7,20.57142857142857,אזור צפון resMA7
עכו,2020-03-21,resMA7,20,עכו resMA7
עפולה,2020-03-21,resMA7,20.71428571428571,עפולה resMA7
אזור דרום,2020-03-21,resMA7,21.57142857142857,אזור דרום resMA7
אשקלון,2020-03-21,resMA7,21.428571428571423,אשקלון resMA7
באר שבע,2020-03-21,resMA7,21.428571428571423,באר שבע resMA7
תל אביב-יפו,2020-03-21,resMA7,29.285714285714285,תל אביב-יפו resMA7
ישראל,2020-03-22,resMA7,25.142857142857142,ישראל resMA7
אזור מרכז,2020-03-22,resMA7,26.71428571428571,אזור מרכז resMA7
נתניה,2020-03-22,resMA7,25.71428571428571,נתניה resMA7
פתח תקווה,2020-03-22,resMA7,27.999999999999993,פתח תקווה resMA7
רמלה,2020-03-22,resMA7,27.857142857142854,רמלה resMA7
רחובות,2020-03-22,resMA7,26.28571428571428,רחובות resMA7
אזור חיפה,2020-03-22,resMA7,23.714285714285715,אזור חיפה resMA7
חדרה,2020-03-22,resMA7,23.857142857142858,חדרה resMA7
חיפה,2020-03-22,resMA7,23.571428571428573,חיפה resMA7
ירושלים,2020-03-22,resMA7,27.14285714285714,ירושלים resMA7
אזור צפון,2020-03-22,resMA7,20.71428571428571,אזור צפון resMA7
עכו,2020-03-22,resMA7,20.142857142857142,עכו resMA7
עפולה,2020-03-22,resMA7,20.999999999999996,עפולה resMA7
אזור דרום,2020-03-22,resMA7,22,אזור דרום resMA7
אשקלון,2020-03-22,resMA7,21.714285714285715,אשקלון resMA7
באר שבע,2020-03-22,resMA7,21.714285714285715,באר שבע resMA7
תל אביב-יפו,2020-03-22,resMA7,29.71428571428571,תל אביב-יפו resMA7
ישראל,2020-03-23,resMA7,25.714285714285715,ישראל resMA7
אזור מרכז,2020-03-23,resMA7,27.428571428571423,אזור מרכז resMA7
נתניה,2020-03-23,resMA7,26.285714285714285,נתניה resMA7
פתח תקווה,2020-03-23,resMA7,28.71428571428571,פתח תקווה resMA7
רמלה,2020-03-23,resMA7,28.428571428571427,רמלה resMA7
רחובות,2020-03-23,resMA7,26.999999999999996,רחובות resMA7
אזור חיפה,2020-03-23,resMA7,24.428571428571427,אזור חיפה resMA7
חדרה,2020-03-23,resMA7,24.428571428571427,חדרה resMA7
חיפה,2020-03-23,resMA7,24.142857142857142,חיפה resMA7
ירושלים,2020-03-23,resMA7,27.999999999999996,ירושלים resMA7
אזור צפון,2020-03-23,resMA7,21.285714285714285,אזור צפון resMA7
עכו,2020-03-23,resMA7,20.57142857142857,עכו resMA7
עפולה,2020-03-23,resMA7,21.57142857142857,עפולה resMA7
אזור דרום,2020-03-23,resMA7,22.714285714285715,אזור דרום resMA7
אשקלון,2020-03-23,resMA7,22.285714285714285,אשקלון resMA7
באר שבע,2020-03-23,resMA7,22.285714285714285,באר שבע resMA7
תל אביב-יפו,2020-03-23,resMA7,30.571428571428573,תל אביב-יפו resMA7
ישראל,2020-03-24,resMA7,25.857142857142858,ישראל resMA7
אזור מרכז,2020-03-24,resMA7,27.571428571428566,אזור מרכז resMA7
נתניה,2020-03-24,resMA7,26.285714285714285,נתניה resMA7
פתח תקווה,2020-03-24,resMA7,28.85714285714285,פתח תקווה resMA7
רמלה,2020-03-24,resMA7,28.571428571428566,רמלה resMA7
רחובות,2020-03-24,resMA7,27.14285714285714,רחובות resMA7
אזור חיפה,2020-03-24,resMA7,24.571428571428573,אזור חיפה resMA7
חדרה,2020-03-24,resMA7,24.428571428571427,חדרה resMA7
חיפה,2020-03-24,resMA7,24.285714285714285,חיפה resMA7
ירושלים,2020-03-24,resMA7,28.142857142857135,ירושלים resMA7
אזור צפון,2020-03-24,resMA7,21.285714285714285,אזור צפון resMA7
עכו,2020-03-24,resMA7,20.428571428571427,עכו resMA7
עפולה,2020-03-24,resMA7,21.428571428571427,עפולה resMA7
אזור דרום,2020-03-24,resMA7,22.857142857142854,אזור דרום resMA7
אשקלון,2020-03-24,resMA7,22.428571428571427,אשקלון resMA7
באר שבע,2020-03-24,resMA7,22.428571428571427,באר שבע resMA7
תל אביב-יפו,2020-03-24,resMA7,30.857142857142858,תל אביב-יפו resMA7
ישראל,2020-03-25,resMA7,26,ישראל resMA7
אזור מרכז,2020-03-25,resMA7,27.71428571428571,אזור מרכז resMA7
נתניה,2020-03-25,resMA7,26.428571428571427,נתניה resMA7
